corp_code,corp_name,corp_name_eng,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00104810,(주)소노스퀘어,"SONO SQUARE CO.,LTD.",007720,정현철,K,1801110068668,6048115788,강원도 홍천군 서면 한치골길 262,sonoseason.com,,02-2222-7500,0222227561,468,19720311,12
00125974,삼부토건(주),"SAMBU CONSTRUCTION CO.,LTD",001470,오일록,Y,1101110041634,1048100771,서울특별시 종로구 종로41길 25 한덕빌딩 8-10층,www.sambu.co.kr,,02-2036-8000,02)756-3908,41221,19550514,12
00201432,(주)비츠로시스,"VitzroSys., Co. LTD",054220,이기재,K,1101110657275,2188101953,"서울특별시 금천구 가산디지털1로 225 5층 513~515호(가산동, 에이스가산포휴)",www.vitzrosys.com,,(02)460-2000,02-461-8030,28123,19891104,12
00375931,인선이엔티(주),INSUN ENVIRONMENTAL NEW TECHNOLOGY CO.,060150,김성수,K,1159110017303,1288131815,경기도 고양시 일산동구  동국로 240 인선ENT(주),www.insun.co.kr,,031-969-1500,031-966-3607,38230,19971106,12
00885906,(주)에이치와이티씨,"HYTC CO., LTD",148930,김욱현,K,1101113364372,1138602327,경기도 군포시 산본로101번길 9-14,www.hyseoul.com,,031-8068-8099,031-429-8572,25924,20051221,12
01182259,(주)알피바이오,RPbio Inc.,314140,윤재훈,K,1101116142668,6208600448,서울특별시 강남구 삼성로 634,rpskorea.com,,02-2002-9715,02-2002-9849,212,20160805,12
01397903,주식회사 엔젠바이오,"NGeneBio Co., Ltd.",354200,김민식,K,1101115877480,4358800238,"서울특별시 구로구 디지털로 288 303호. 304호. 305호. 306호. 307호. 제지1층 제비 127호, 제지1층 제비 1",ngenebio.com,,02-867-9798,02-866-9784,739,20151030,12
01419205,(주)피앤에스로보틱스,"P&S Robotics Co., Ltd.",460940,박광훈,K,1101112922478,1078643925,"서울특별시 영등포구 선유로 70, 509호(문래동 3가, 우리벤처타운2)",walkbot.co.kr,,02-2632-3084,0226323085,27199,20031226,12
00562360,에코볼트(주),"Eco Volt Co.,Ltd.",097780,"김상엽,한재관 각자대표이사",K,1358110109364,1248626275,충청남도 아산시 음봉면 산동로 433-31 -,www.s-mac.co.kr,www.s-mac.co.kr,041-539-2500,031-895-2120,303,20041118,12
00145914,(주)인터엠,IntermCorporation,017250,조남용,K,1101110357403,1278158989,경기도 양주시 화합로1402번길 73 (덕정동),www.inter-m.co.kr,,031 -860 -7121,02-2289-8180,265,19831005,09
01010615,(주)세나테크놀로지,"Sena Technologies Co., Ltd.",061090,김태용,K,1101111564982,1128150103,서울특별시 강남구 헌릉로 569길 19,www.sena.co.kr,www.sena.co.kr,02-573-7772,02-573-7710,26429,19980713,12
00208134,(주)케이엔엔,KOREA NEW NETWORK CORPORATION,058400,이오상,K,1801110162585,6078128429,부산광역시 해운대구  센텀서로 30 케이엔엔타워,www.knn.co.kr,,051-850-9000,070-4275-0505,60210,19940907,12
00243979,수성웹툰 주식회사,"Soosung Webtoon co., Ltd.",084180,유영학,K,1101110313728,1398123988,인천광역시 서구 뱃길1로 42 수성웹툰 주식회사,www.soosung.com,,032-818-5160,032-584-5161,29169,19820223,12
01049167,롤링스톤(주),"RollingStone Co., Ltd.",214610,이재성,K,1501110123252,3178112475,"경기도 성남시 수정구 창업로 54 가동 3층, 4층",www.micobiomed.com,,070-5227-6000,070-5227-6001,27199,20090306,12
01700921,삼성기업인수목적8호(주),SAMSUNG SPECIAL PURPOSE ACQUISITION 8 COMPANY,448740,안신영,E,1101118463442,7558102602,서울특별시 서초구 서초대로74길 11,,,02-2020-6662,,66199,20221031,12
00128980,삼호개발(주),SAMHO DEVELOPMENT CO,010960,"심재범, 이영열",Y,1101110190340,2208114806,충청남도 당진시  면천면 면천로 183,www.samhodev.co.kr/,,02-2046-7722,02-556-5777,421,19760115,12
01965324,삼성에피스홀딩스(주),"SAMSUNG EPIS HOLDINGS Co., Ltd.",0126Z0,김경아,Y,1201110149508,7598803316,인천광역시 연수구 송도교육로 76 삼성에피스홀딩스,www.samsungepisholdings.com,,0327280114,,64992,20251103,12
00252269,(주)아이에이,"iA, Inc.",038880,최동철(단독대표이사),K,1101110963341,2118199077,"경기도 성남시 분당구 구미로 8 2층(구미동,분당엠타워)",www.ia-inc.kr,,031-609-1300,02-400-4085,262,19930805,12
00683061,(주)한라캐스트,"HALLACAST Co.,Ltd",125490,오종두,K,1201110371576,1318190799,인천광역시 남동구 은봉로105번길 59,hlcast.co.kr/kor/,,032-815-3388,032-815-3389,303,20050501,12
00133706,한국제지(주),"Hankuk Paper MFG. CO., LTD",027970,안재호,Y,1741110000618,5148103863,울산광역시 울주군 온산읍 원산로 40 한국제지 온산공장,www.hankukpaper.com,,02-3475-7200,02-2056-8859,171,19840716,12
01259418,대보마그네틱(주),"DAEBO MAGNETIC CO.,LTD.",290670,이준각,K,1101111114589,1308150004,경기도 화성시 팔탄면 현대기아로 25-13,www.daebo.com,,031-354-3960,031-354-7046,28909,19941229,12
00486875,(주)우양,"WOOYANG  Co., Ltd.",103840,"이구열, 박경훈(공동대표이사)",K,1644110000820,3098101598,충청남도 서천군 장항읍 장산로 357,foodkorea.com,,041-956-7171,041-956-7170,103,19920401,12
00356370,(주)LG생활건강,"LG H&H Co., Ltd.",051900,이선주,Y,1101112208000,1078198143,서울특별시 중구 후암로 98 LG서울역빌딩,www.lghnh.com,,02-3773-1114,02-6924-6068,20422,20010403,12
00220109,(주)알파에이아이,"Alpha AI Co.,Ltd.",043100,문성민,K,1347110014590,1258115723,경기 평택시 서탄면 금암리 34-6,www.solco.co.kr,,02-2082-8413,031-663-6520,27192,19950712,12
00681142,(주)쌍방울,SBW,102280,정운호,E,1101113891169,1208727416,서울특별시 중구 퇴계로 390 -,www.sbw.co.kr,,02-3485-6000,02-3485-6223,14120,20080502,12
00367695,(주)에이전트에이아이,"Agent AI Co.,Ltd.",060900,"염제우, 조헌정 각자대표이사",K,1101111384075,2208143198,전라남도 영광군 영광읍 그린테크로 23 -,www.agentai.xyz,www.agentai.xyz,02-562-5310,02-3445-5301,351,19970228,12
01571107,오픈엣지테크놀로지 주식회사,"Openedges Technology, Inc.",394280,이성현,K,1311110501435,4288101002,서울특별시 강남구 역삼로 114 현죽빌딩 12층,www.openedges.com,,02-2038-7507,070-4322-2969,582,20171206,12
01946532,삼성기업인수목적12호(주),SAMSUNG SPECIAL PURPOSE ACQUISITION 12 COMPANY,0096B0,김영제,K,1101110933988,5808603638,서울특별시 서초구 서초대로74길 11,,,02-2020-6977,,64999,20250807,12
00560982,주식회사 바이오솔루션,"Bio Solution Co.,Ltd.",086820,이정선,K,1301110057421,1248169186,"서울특별시 노원구 공릉로 232 5층 (공릉동, 서울테크노파크)",www.biosolutions.co.kr/,www.biosolutions.co.kr/,02-3446-8884,02-3445-1380,211,20000114,12
00141875,(주)사조오양,OYANG CORPORATION,006090,박정훈,Y,1101110104820,1048127881,서울특별시 서초구 남부순환로 2159 (방배동),www.sajooy.com,,02-3470-6030,02)721-6510,102,19690609,12
00151605,더큐브앤(주),The Cube& Inc.,013720,오경원,K,1201110007238,1398116250,인천광역시 남동구  남동대로 208,www.cheongbo.co.kr,,032 -816 -3550,032-816-3558,303,19781229,12
01885222,주식회사 대신밸류리츠위탁관리부동산투자회사,"Daishin Value REIT Co., Ltd.",0030R0,김광진,Y,1101119084198,4038603520,서울특별시 중구 삼일대로 343,www.daishinvaluereit.com/,,070-4473-7917,,642,20241023,08
01267967,(주)마이크로디지탈,"Micro Digital Co., Ltd.",305090,김경남,K,1348110073536,1248199109,경기도 성남시 분당구 판교역로 225-15 업무B동 6층,www.md-best.com,,031-701-2225,031-702-2225,271,20020802,12
01696451,대신밸런스제14호기업인수목적(주),Daishin Balance No.14 Special Purpose Acquisition Company,442310,박규상,E,1101118400014,3218602419,서울특별시 중구 삼일대로 343 대신파이낸스센터,,,02-769-2924,,661,20220819,12
01677678,교보13호기업인수목적 주식회사,Kyobo 13 Special Purpose Acquisition Company,440790,최윤석,E,1101118381529,8758702534,"서울특별시 영등포구 의사당대로 97, 17층",,,02-3771-9424,,66199,20220729,12
00140061,티케이지애강(주),"TKG AIKANG CO., LTD",022220,서정환,K,1545110001571,3128107981,충청북도 충주시 중앙탑면 기업도시로 422 -,www.jsak.co.kr,,043-723-2007,041-544-6714,22211,19900122,12
01867758,한화비전(주),"Hanwha Vision CO.,LTD",489790,김기철,Y,1311110745562,6808603414,경기도 성남시 분당구 판교로319번길 6,www.hanwhavision.com,,070-7147-8880,031-8018-3716,264,20240902,12
00693554,(주)티케이케미칼,TK CHEMICAL CORPORATION,104480,박근숙,K,1101113783457,1078701960,대구광역시 북구  원대로 128 연우빌딩 3층,www.tkchemi.co.kr,,02-2001-6000,02-783-9439,20501,20071109,12
00684732,풀무원식품 (주),"Pulmuone Foods Co., Ltd.",103160,"이우봉,이동훈,조승범",E,1545110039324,3038151649,충청북도 음성군 대소면 삼양로 730-27,-,,02-2040-4300,02-6499-0153,46,20080701,12
00571483,(주)오이솔루션,"OE Solutions Co., Ltd.",138080,박용관,K,2001110180384,4098176875,광주광역시 북구 첨단연신로30번길 53 -,www.oesolution.com,,062-960-5242,062-960-5246,26410,20030807,12
00426068,(주)엑시온그룹,Exion Group Company Limited,069920,"이승철, 정재영(각자 대표이사)",K,1101112192493,1018168210,"서울특별시 강남구 삼성로 633 (삼성동, 삼광빌딩)",www.isecommerce.co.kr,,02-2191-3500,02-6948-9477,479,20010314,12
00132868,(주)성안머티리얼스,"SEONG AN Materials CO.,LTD",011300,임종찬,Y,1701110006868,5048101534,대구광역시 북구  검단동로 35 (검단동),www.startex.co.kr,,053-382-4772,053)384-1148,13213,19760420,12
00356839,(주)메디콕스,"MEDICOX Co., Ltd.",054180,조태용,K,1101111640609,2148629070,서울특별시 강남구 역삼로19길 26 -,www.megabion.co.kr,,02-3218-9500,02-3218-9514,31114,19990126,12
01406618,(주)비올,"VIOL Co., Ltd.",335890,이은천,E,1101117221677,1268682517,"경기도 성남시 분당구 판교로 744 분당테크노파크 C동 808호,809호",www.viol.co.kr,,031-8017-7893,02-6915-5804,271,20190902,12
01817920,주식회사 페스카로,"FESCARO  Co., Ltd.",0015S0,홍석민,K,1601110431299,7388600448,"경기도 수원시 영통구 광교중앙로266번길 40, 4층(하동, 에스케이법조타운) &nbsp",www.fescaro.com,,031-8001-6788,,739,20160714,12
01326279,(주)아이엘,"IL CO.,LTD.",307180,송성근,K,1101116859099,8818801236,충청남도 천안시 동남구 수신면 장산동길 32 아이엘사이언스 천안공장,il.co.kr,https://www.il.co.kr/v2/report3.php,031-757-5100,02-2004-9298,284,20180831,12
00182696,대한조선 주식회사,"DAEHAN SHIPBUILDING Co., Ltd.",439260,"왕삼동, 이석문",Y,2047110003887,4178103223,전라남도 해남군 화원면 조선소길 498,www.daehanship.com,,0615310500,061-531-8099,3111,19870930,12
01293485,제닉스로보틱스(주),"ZENIX ROBOTICS CO.,LTD",381620,배성관,K,1313110097737,1258187907,충청남도 천안시 서북구 직산읍 부송로 165-33,www.zenixkorea.co.kr/,,0415827600,041-582-7601,29299,20100423,12
01534577,주식회사 청담글로벌,"CHUNGDAMGLOBAL Co., Ltd.",362320,최석주,K,1201110905317,6788101062,서울특별시 강남구 언주로 735 16층,www.chungdamgroup.com/,,032-721-8211,032-721-8227,46443,20171114,12
00114154,디와이덕양(주),"DY DEOKYANG Co.,Ltd.",024900,"윤성희, 배운교",Y,1812110000922,6208101234,울산광역시 북구  효암로 366,www.duckyang.co.kr,,052-219-1114,052-287-3130,303,19770711,12
00352499,(주)링네트,"RingNet Co., Ltd.",042500,"이주석, 이정민 (각자대표)",K,1101111927958,1138160244,"서울특별시 구로구 디지털로33길 28 1001호 (구로동, 우림이비지센터 1차 10층)",www.ringnet.co.kr,,02-6675-1251,02-6675-1204,62021,20000401,12
00549891,(주)케어젠,"CAREGEN CO.,LTD.",214370,정용지,K,1101112310946,2148688555,서울특별시 강남구 역삼로98길 23 (대치동),caregen.co.kr,,031-420-9242,031-452-3869,211,20010823,12
00336817,에이치엘비제약(주),"HLB PHARMACEUTICAL CO., LTD.",047920,박재형,K,1101111538391,2088125623,경기도 남양주시 경강로 27,www.hlbpharma.co.kr,,02-411-1514,02-411-1590,70111,19980423,12
00522007,(주)크리스에프앤씨,"Creas F&C Co., Ltd",110790,우진석 (단독대표),K,1101111572612,2078152490,서울특별시 강남구 도곡로 176,www.creas.co.kr,,02-3409-3000,02-3409-1218,1419,19980806,12
00631518,SK이노베이션(주),"SK Innovation Co., Ltd.",096770,추형욱,Y,1101113710385,1018632319,서울특별시 종로구  종로 26,www.SKinnovation.com,,02-2121-5114,02-2121-2118,192,20070703,12
00113544,대한화섬(주),"DAEHAN SYNTHETIC FIBRER CO.,LTD",003830,김대정,Y,1101110012437,2038143612,서울특별시 중구  동호로 310,www.daehansf.co.kr,,02-3406-0300,02-3406-0274,20501,19631022,12
00143226,(주)엠투엔,"M2N Co.,Ltd",033310,이승건,K,1345110000600,1358105130,"서울특별시 중구 소공로 109 한화빌딩 13층(소공동, 한화빌딩)",www.dkdni.co.kr,,02-2636-2431,02-2671-6075,262,19651210,12
00124799,사조산업(주),"SAJO INDUSTRIES CO.,LTD",007160,"주진우, 김치곤(각자대표)",Y,1101110112328,1108109699,서울특별시 서대문구  통일로 107-39 사조산업빌딩 5층,www.sajo.co.kr,,02-3277-1600,02)392-1100,102,19710319,12
00126089,(주)디에이치오토넥스,"DHAUTONEX CO.,LTD",000300,최준용,Y,1101110085541,1198101490,전북특별자치도 김제시 용지면 용지로 55 김제(본사),www.dayouplus.co.kr,,031-737-7000,0317377100,303,19671230,12
00152127,(주)심텍홀딩스,"SIMMTECH HOLDINGS Co., Ltd.",036710,박광준,K,1501110006185,3158101652,충청북도 청주시 흥덕구 산단로 73,www.simmtechholdings.co.kr,,043-909-8000,043-269-9048,715,19870824,12
00153393,태광산업(주),"TAEKWANG INDUSTRIAL CO.,LTD",003240,유태호,Y,1101110185276,2038143626,서울특별시 중구  동호로 310 (장충동2가),www.taekwang.co.kr,,02-3406-0866,02-3406-0428,20501,19610915,12
00176835,농업회사법인 (주)엔에이치농우바이오,"NH NONGWOOBIO CO., LTD.",054050,양현구,K,1301110015049,1248116938,경기도 수원시 영통구 센트럴타운로 114-8(이의동)농우바이오,www.nongwoobio.co.kr,,031-213-4321,031-218-1119,01123,19900605,12
00260657,(주)오상헬스케어,"OSANG HEALTHCARE CO.,LTD.",036220,"강철훈, 유병열(각자대표이사)",K,1101111265697,2298102291,경기도 안양시 동안구 안양천동로 132,www.osanghc.com,,031-460-0300,031-460-0401,271,19960426,12
00264714,(주)에스지엔지,SG&G Corporation,040610,이 의 범,K,1101110984199,2208140774,경기도 안산시 단원구 원시로 239-10 (원시동),www.sgng.com,,02-2105-6315,02-838-0572,303,19931108,12
00268002,세종텔레콤(주),"Sejong Telecom, Inc.",036630,"김형진, 안종석 (각자대표)",K,1341110036992,1238128751,경기도 과천시 과천대로7길 12 (갈현동) 프리즘스퀘어2 세종빌딩,www.sejongtelecom.net,,02-3415-4935,070-7997-6600,423,19920609,12
00276083,(주)피노,FINO INC.,033790,리빈,K,1101110674724,1078157410,경기도 안양시 동안구 부림로 17041-13,www.finoes.co.kr,http://www.finoes.co.kr/,031-345-5100,031-345-5199,264,19900209,12
00666329,(주)코나솔,"KONASOL CO.,LTD",176590,"이원혁, 황금철(각자대표)",N,1348110031089,1248150858,충청남도 당진시 면천면 산업단지길 17-60,www.millroll.com,,041-359-6600,041-359-6607,259,19970705,12
00346911,(주)아이톡시,ITOXI Corp.,052770,"전봉규, 최치경(각자대표)",K,1101111434218,2118623306,서울특별시 강남구 도산대로 427 파모소빌딩 4층,www.itoxi.co.kr,,02-6207-7111,02-6207-7115,582,19970630,12
00373571,(주)스타코링크,"STACO LINK Co.,Ltd.",060240,오광배(단독대표),K,1101110958590,1078149583,경기도 안양시 동안구 부림로170번길 41-13 5층(관양동),www.longtukorea.kr/,,031-8068-6602,0226403620,311,19930715,12
01413371,에이치엘비사이언스(주),HLB SCIENCE Inc.,343090,윤종선,N,1101116042363,6778800337,서울특별시 송파구 법원로 128씨동 1314호,www.hlbscience.com,,02-6925-0379,070-8280-0378,213,20160425,12
01497373,주식회사 아이엠비디엑스,"IMBdx, Inc.",461030,김태유,K,1101116801206,2568601187,"서울특별시 금천구 가산디지털1로 131 A동 605-가, 605-나, 21층",www.imbdx.com/,,02-6951-2906,02-6947-3705,701,20180705,12
01594791,(주)나우로보틱스,"NAUROBOTICS  Co., Ltd.",459510,이종주,K,1201110845638,4398800375,인천광역시 남동구 앵고개로449번길 42,naurobot.com,,0327197040,032-719-4948,29280,20161027,12
00152589,(주)코리아나화장품,"COREANA COSMETICS CO., LTD",027050,유학수,K,1101110597166,3128107545,충청남도 천안시 서북구 성거읍 삼곡2길 6,www.coreana.co.kr,www.coreana.com,02  -580 -8522,0317227011,20423,19881115,12
00793155,(주)핸디소프트,"HANDYSOFT, Inc.",220180,이해석,K,1311110243912,1298639907,경기도 안양시 동안구 부림로170번길 41-22 4층(관양동),www.handysoft.co.kr,,070-4483-9000,031-776-7681,58222,20091119,12
00145738,이화전기공업(주),"EHWA TECHNOLOGIES INFORMATION CO., LTD.",024810,백성현,E,1101110054520,2158104548,서울특별시 강남구  논현로 746 석호빌딩,www.eti21.com,,02-3440-0276,0234400289,2811,19650603,12
00480756,이트론(주),"E-TRON CO.,LTD.",096040,이종보,E,1101111803976,1058604644,서울특별시 금천구 범안로 1130 디지털엠파이어빌딩1203호,www.e-trons.co.kr,,02-528-9377,02-851-2533,467,19991108,12
00405506,주식회사 삼영에스앤씨,"SAMYOUNG S&C CO., LTD.",361670,박상익,K,1311110050086,1298135115,경기도 성남시 중원구 둔촌대로 446,samyoungsnc.com,,031-741-1830,031-742-1821,2629,20000612,12
00445160,(주)디이엔티,"DE&TCo.,Ltd.",079810,배성민,K,1615110044697,3128150095,경기도 오산시 가장산업서북로 40-56 -,www.i-det.com,,031-831-4300,041)529-3599,289,20010801,12
00497631,(주)티플랙스,"Tplex Co., Ltd",081150,"김영국, 김태섭 각자대표이사",K,1101110822159,1078134004,"경기도 안산시 단원구 엠티브이1로 75 (목내동, (주)티플랙스)",www.tplex.co.kr,,031-488-8800,031-488-8802,242,19911213,12
00874803,에이피위성(주),Asia Pacific Satellite lnc.,211270,이성희,K,1101114531045,1198638269,서울특별시 금천구 가산디지털2로 98 IT캐슬 2동 9층 &nbsp,www.apsi.co.kr,,02-2026-7800,02-2026-7771,264,20110210,12
00875237,주식회사 씨앤투스,"CNTUS Co., Ltd",352700,하춘욱,K,2301110096064,6108166526,부산광역시 강서구 녹산산업중로192번길 24,cntus.com,,02-585-5915,051-831-2506,205,20030527,12
01175499,주식회사 위니아에이드,"WINIA AID CO.,LTD.",377460,김희웅,K,2001110418983,4108707666,광주광역시 광산구 소촌로123번길 40-11 소촌동,www.winiaaid.com,,031-599-6267,031-599-6367,953,20150126,12
01311055,(주)쿠콘,coocon Corporation,294570,김종현,K,1101113579947,1078685702,"서울특별시 영등포구 영신로 220, KnK디지털타워 19층",www.coocon.net,,02-3779-9199,02-3775-1175,639,20061214,12
01327746,보로노이(주),"Voronoi, Inc.",310210,김현태,K,1348110326191,3408100023,인천광역시 연수구 송도과학로 32 에스동 18층,voronoi.io,,032-830-4855,032-830-4856,701,20150224,12
01381391,주식회사 에스피소프트,SPSoft Inc.,443670,이은재,K,1101115055284,2648110192,"경기도 과천시 과천대로7나길 34 3층(갈현동, 가비아@)",www.spsoft.co.kr,,02-6959-8712,0221877220,461,20130128,12
01506617,(주)쓰리빌리언,3billion Inc.,394800,금창원,K,1101116196756,2908100524,"서울특별시 강남구 테헤란로 415 8층(삼성동, 엘7호텔스강남타워)",3billion.io,,070-5154-8746,,701,20161010,12
01806951,폰드그룹(주),"POND GROUP CO., LTD.",472850,임종민 / 김유진,K,1101118828068,4248103196,서울특별시 영등포구 여의대로 108 파크원 타워1 42층,www.pond-group.co.kr,,02-6390-8000,02-6390-8020,474,20231228,12
01325979,(주)세아제강,SeAH Steel Corporation,306200,"이휘령, 홍만기",Y,1101116860640,5688601173,서울특별시 마포구 양화로 45,www.seahsteel.co.kr,,02-6970-1000,02-6970-1198,2413,20180903,12
00366438,산일전기(주),"SANIL ELECTRIC CO., LTD",062040,"박동석, 한익희 (공동대표)",Y,1101111020728,1398125410,경기도 안산시 단원구 시화벤처로 481,www.sanil.co.kr,,031-319-4411,031-432-2163,28112,19940326,12
00244561,(주)그래디언트,Gradiant Corporation,035080,"이기형, 남인봉(각자 대표이사)",K,1101111468093,2208147821,서울특별시 강남구 삼성로 511 아이콘 삼성,www.gradiant.co.kr/,,02-6203-5157,02-6203-5160,479,19971001,12
01015160,(주)피에스일렉트로닉스,"Pentastone Electronics, Inc.",332570,유대규,K,1717110071503,5068159541,"경기도 성남시 분당구 황새울로319번길 8-4 (서현동, 삼헌빌딩)",www.pselectronics.co.kr,,031-781-8560,0317818574,26299,20061201,12
01109122,(주)에스엘테라퓨틱스,"SL Therapeutics, Inc.",258540,최종성,E,1101114643626,1078754996,서울특별시 성북구 안암로 145산학관 602-4호(안암동5가(고려대학교 자연계캠퍼스),www.stemlab.co.kr,,02-2070-1177,070-7586-9696,70113,20110708,12
00113492,깨끗한나라(주),"KleanNara Co., Ltd.",004540,이동열,Y,1101110063779,2018112618,서울특별시 용산구 한남대로 98 일신빌딩 4층,www.kleannara.com,,02-2270-9200,02-2270-9242,171,19660307,12
01781999,(주)에임드바이오,Aimed Bio Inc.,0009K0,허남구,K,1101116854461,7728600977,"서울특별시 송파구 정의로 67, MK타워 10,11층",www.aimedbio.com,,02-6285-0743,02-6285-0749,70113,20180827,12
01436479,(주)토마토시스템,"TOMATOSYSTEM Co., Ltd.",393210,조길주,K,1101112099425,2148670792,서울특별시 강남구 선릉로91길 10 -,tomatosystem.co.kr/,,02-3445-2194,02-3445-2198,582,20001027,12
01455410,주식회사 파인메딕스,"Finemedix Co., Ltd.",387570,전성우,K,1701110383357,5028601324,대구광역시 동구 율암로 140-9 &nbsp,www.finemedix.com,,053-741-8388,053-741-8168,27199,20090727,12
01508855,(주)블리츠웨이엔터테인먼트,"Blitzway Entertainment Co., Ltd.",369370,"최승원, 이승우 (각자 대표이사)",K,1101117655868,6408701749,"서울특별시 강남구 논현로131길 35 (논현동, 리손빌)",http://blitzwayentertainment.com,,02-512-7692,0505-088-4873,901,20201020,12
01016309,(주)한켐,"HANCHEM CO.,LTD",457370,이상조,K,1350110097060,1348147326,대전광역시 유성구 테크노11로 55-11,www.hanchem.net,,042-931-2640,042-931-2643,20119,19991015,12
00563837,(주)제로투세븐,Zero to Seven Inc,159580,박영욱,K,1101111871072,2208176684,서울특별시 마포구 상암산로 76YTN뉴스퀘어 17/18층,www.0to7.com,,02-740-3188,02-740-3755,46414,20000203,12
00155692,우리엔터프라이즈(주),"WOOREE ENTERPRISE CO.,LTD",037400,"윤지용,엄태욱 각자대표이사",K,1101110061765,1198107096,경기도 안산시 단원구  성곡로 79,www.wooree.co.kr,,031 -492 -1012,031-492-6721,468,19660118,12
00308896,(주)셀피글로벌,"Cellfie Global Co.,Ltd.",068940,윤정엽,K,1701110141812,5018123451,대구광역시 달서구  호산동로7길 17,www.cardnsoft.com,,053-592-3433,053-592-3438,26293,19981110,12
01605529,(주)버넥트,"VIRNECT Co., Ltd.",438700,하태진,K,2055110049363,1948100551,서울특별시 용산구 한강대로7길 10-15  버넥트 익스피리언스센터,www.virnect.com,,070-7733-2025,02-792-2025,58222,20161004,12
00255044,현대에이치티(주),"HYUNDAI HT CO,LTD.",039010,이건구,K,1101111539597,2208151999,"서울특별시 영등포구  여의대방로 107 (신길동,현대통신빌딩)",www.hyundaiht.co.kr,,02-2240-9218,02  -2240-9100,26410,19980425,12
00911955,(주)잇츠한불,"IT'S HANBUL CO., LTD.",226320,임진성,Y,1101113394048,2208723971,서울특별시 강남구 학동로 311 주식회사 잇츠한불,www.itshanbul.com,,02-3450-0220,02-564-2125,20423,20060207,12
00904672,넷마블(주),Netmarble Corporation,251270,김병규,Y,1101114731299,1058764746,"서울특별시 구로구 디지털로26길 38 (구로동, 지타워)",company.netmarble.com,,02-2271-7114,,5821,20111117,12
00815095,우리이앤엘(주),"WOOREE E&L CO.,Ltd.",153490,"윤지용, 김재민",K,1314110212929,1348648994,경기도 안산시 단원구  성곡로 79,www.wooreeenl.co.kr,,031-599-3143,031-494-3174,2612,20080609,12
01146822,(주)아이퀘스트,"IQUEST Co., Ltd.",262840,"김순모,박원일(각자대표)",K,1101111346439,1018142433,"서울특별시 강남구 도곡로 121 (역삼동), (주)아이퀘스트 빌딩",www.iquest.co.kr,,02-2162-8413,0220254645,58222,19961127,12
01762569,주식회사 이수스페셜티케미컬,"ISU SPECIALTY CHEMICAL CO., LTD.",457190,류승호,Y,1101118626561,6318103101,서울특별시 서초구 사평대로 84,www.isuspecialtychemical.com,,02-590-6880,025906660,20111,20230502,12
00138190,(주)지에스글로벌,GS Global Corp.,001250,이영환,Y,1101110031479,2028133028,서울특별시 강남구 논현로 508 GS강남타워,www.gsgcorp.com,www.gsgcorp.com,02-2005-5300,02-2005-5150,468,19540731,12
01063884,(주)솔디펜스,"SolDefense Co., Ltd.",215090,이병경,K,1101115642726,1078841260,경기도 안양시 동안구 학의로 268 410호 (관양동),www.hucentech.com/,,070-7826-0518,02-368-6714,272,20150212,12
00371740,(주)디티씨,"DTC Co., Ltd.",066670,박윤민,K,1760110017077,5138113956,충청남도 천안시 서북구 3공단6로 86-9 (주)디스플레이테크 천안공장,www.dtccorp.co.kr,,031-776-7506,031-776-7510,26211,19980804,12
01153293,(주)제이엘케이,"JLK, Inc.",322510,김동민,K,1101115340065,2648129857,충청북도 청주시 청원구 오창읍 양청송대길 10 청주미래누리터(지식산업센터) 204호,jlkgroup.com,,070-4651-4051,05053004051,582,20140218,12
00862853,주식회사 플레이디,"PlayD Co., Ltd.",237820,이준용,K,1311110251048,1298643885,경기도 성남시 분당구 황새울로359번길 11,www.playd.com,,031-796-6964,031-707-7562,71310,20100312,12
01136977,(주)마녀공장,"Manyo Factory  Co., Ltd",439090,"김기현, 송지혜(각자대표)",K,1101114810308,1088600365,서울특별시 강남구 테헤란로 124 삼원타워 4층,www.manyo.co.kr,,02-6013-0855,02.6280.0829,204,20120302,12
01075126,사토시홀딩스(주),"Satoshi Holdings Co., Ltd.",223310,"홍상혁, 유병길 (공동대표이사)",K,1101114519281,1138645520,서울특별시 강남구 선릉로135길 5 -,satoshi.holdings,satoshi.holdings,02-3012-0033,02-3012-0066,468,20110119,12
00501970,퀀타피아(주),QUANTAPIA INC.,078940,정철,E,1201110350124,1218167699,"서울특별시 강남구 테헤란로52길 6 (역삼동, 테헤란로오피스빌딩) 806호",codenature.com,,070-4035-4576,028202699,464,20040701,12
00148276,(주)제일기획,Cheil Worldwide Inc,030000,김종현,Y,1101110139017,2028145960,서울특별시 용산구  이태원로 222 제일기획,www.cheil.co.kr,,02-3780-2114,02-3780-2462,71310,19730117,12
00112378,KR모터스(주),"KR MOTORS CO., LTD",000040,"정재경, 노성석 (각자 대표이사)",Y,1601110007032,3058100020,경상남도 창원시 성산구 완암로 28 　,www.krmotors.com,,055-282-7011,055-281-2664,319,19170917,12
00365989,모나용평(주),"MONA YONGPYONG CO.,LTD ",070960,박인준,Y,1450110002801,2268124374,강원도 평창군  대관령면 올림픽로 715,www.yongpyong.co.kr,,033-330-8350,033-335-5769,55103,20000214,12
