corp_code,corp_name,corp_name_eng,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt,longitude,latitude,corp_depth1_cd,corp_depth1_nm,corp_depth2_cd,corp_depth2_nm,corp_depth3_cd,corp_depth3_nm,corp_depth4_cd,corp_depth4_nm,corp_depth5_cd,corp_depth5_nm,ctp_cd,ctp_nm,sig_cd,sig_nm,emd_cd,emd_nm
922304,아셈스,,136410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226352,케이엠더블유,,032500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925587,위드텍,,348350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872656,금양그린파워,,282720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134565,이스타코,,015020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125822,삼보산업,,009620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219361,해성산업,,034810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228712,동우팜투테이블,,088910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140858,와이엠,,007530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781847,교보15호스팩,,465320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226234,와이바이오로직스,,338840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667373,현대힘스,,460930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186671,바이오시네틱스,,281310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136624,신영와코루,,005800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259232,노바텍,,285490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248974,하나제약,,293480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413417,우리손에프앤지,,073560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344287,HD현대인프라코어,,042670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624378,마이크로투나노,,424980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222213,피케이엘,,039870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250614,삼영엠텍,,054540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330424,LS증권,,078020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816268,KB제29호스팩,,478390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495554,와이앤넥스트,,090740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939942,포시에스,,189690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230911,HRS,,036640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498001,모베이스,,101330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397243,티엔아이,,066350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164609,HD현대미포,,010620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842585,네이블,,153460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978075,머니무브,,179720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150515,대명에너지,,389260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127954,CJ프레시웨이,,051500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442966,마스턴프리미어리츠,,357430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148909,휴럼,,284420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117230,TYM,,002900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393469,녹원씨엔아이,,065560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442835,메타랩스,,090370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349732,코나아이,,052400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341916,오스템임플란트,,048260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241236,에이치씨코퍼레이션,,037340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447487,제주반도체,,080220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350048,오성첨단소재,,052420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337296,원포유,,122830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818682,한국제15호스팩,,479880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409140,이원컴포텍,,088290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450995,대모,,317850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202060,구영테크,,053270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161116,HL D&I,,014790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251489,라온피플,,300120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838962,알서포트,,131370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011368,에이치브이엠,,295310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103121,세븐코스프,,017160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103325,고제,,002540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114765,케이비아이동국실업,,001620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190568,에이피알,,278470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625942,한솔아이원스,,114810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106508,기린,,006070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107923,남한제지,,001950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110051,에스케이머티리얼즈,,036490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111227,대양제지공업,,006580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264103,에이엠에스,,044770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264839,아이비진,,039060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132992,성우하이텍,,015750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141273,웰바이오텍,,010600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153339,태경산업,,015890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365457,제이티,,089790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660121,디에이테크놀로지,,196490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137383,카카오게임즈,,293490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284751,시지트로닉스,,429270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785700,IBKS제23호스팩,,467930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672114,한국제11호기업인수목적,,436610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909835,차이커뮤니케이션,,351870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117027,알루코,,001780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159874,한국지주,,009760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111829,대웅바이오,,016890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115427,신동방CP,,004660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116499,동신제약,,006600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238977,에스엠화진,,134780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212383,엔케이맥스,,262760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163716,한창,,005110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014055,에스트래픽,,234300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817081,SK이터닉스,,475150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544577,브이엠,,089970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807729,하나33호스팩,,475250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645089,NHN벅스,,104200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118460,태림페이퍼,,019300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120508,롯데푸드,,002270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121251,네오퍼플,,028090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127024,삼양엔텍,,008720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503899,사조해표,,079660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110875,대신정보통신,,020180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494118,노을,,376930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132105,삼양제넥스,,003940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132114,선진지주,,014300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018167,캐로스,,260490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138376,쎄라텍,,041550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139418,알루코,,021570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765265,동국제강,,460860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149248,아세아페이퍼텍,,009380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149840,중앙제지,,005600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151252,에스와이,,004530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251577,휴네시온,,290270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815764,이베스트스팩6호,,478110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163682,메리츠증권,,008560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154392,에스트라,,016570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409681,아스트,,067390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845701,교보16호스팩,,482520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108490,엔피케이,,048830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150828,진흥기업,,002780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164779,SK하이닉스,,000660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260930,에스엠,,041510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171636,한솔홀딩스,,004150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306454,한국정보인증,,053300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181712,SK,,034730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632304,JW홀딩스,,096760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531829,엠아이텍,,179290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198378,녹십자셀,,031390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238199,로지시스,,067730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259934,예림당,,036000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050738,솔트룩스,,304100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159412,한국제지,,002300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163044,한일약품공업,,003040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164292,동원데어리푸드,,003900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164362,행남사,,008800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208301,성우몰드,,053440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220446,예일바이오텍,,054250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653112,미래자원엠엘,,233190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414850,효성 ITX,,094280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874195,코썬바이오,,204990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360875,탑머티리얼,,360070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658266,하나금융24호기업인수목적,,430230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264671,세중,,039310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945457,아이진,,185490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276594,신한알파리츠,,293940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115931,디오,,039840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604268,에이프로,,262260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169498,젬,,248020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234449,제이엠피,,054790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126308,삼성E&A,,028050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587925,모아라이프플러스,,142760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536286,윈팩,,097800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351375,뉴보텍,,060260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163114,서연,,007860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247939,씨모스,,037600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923516,메가터치,,446540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119387,이에스산업,,241510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475976,인콘,,083640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977641,하이로닉,,149980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988364,SGA솔루션즈,,184230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825223,화신정공,,126640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148984,시알홀딩스,,000480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606293,나이스디앤비,,130580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798980,유안타제15호스팩,,473050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652423,인바이오젠,,101140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248053,지에스엔텍,,037640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252658,코리언일랙트로닉스파워소스,,046810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127167,삼영무역,,002810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138993,원바이오젠,,278380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542898,케이이엠텍,,106080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123143,보령,,003850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857480,사람인,,143240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923826,일월지엠엘,,178780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468061,레뷰코퍼레이션,,443250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101664,경보제약,,214390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231691,판타지오,,032800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249034,드림라인,,035430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983040,한진칼,,180640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510489,프레스티지바이오파마,,950210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596425,SK스퀘어,,402340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203507,에스엠비나,,299670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232192,티디에스팜,,464280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144021,원풍물산,,008290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656021,BF랩스,,139050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209780,케이씨,,029460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297448,플래스크,,041590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181515,엘앤씨바이오,,290650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390860,대산F&B,,065150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233465,동국생명과학,,303810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404941,한텍,,098070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149804,대유에이텍,,002880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265324,CJ ENM,,035760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014657,비즈니스온커뮤니케이션,,138580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658831,오름테라퓨틱,,475830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307335,공구우먼,,366030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352064,프리엠스,,053160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173069,아진카인텍,,011400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063237,플럼라인생명과학,,222670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136226,신성델타테크,,065350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682992,우리벤처파트너스,,298870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454937,덕신이피씨,,090410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110547,링세오코리아,,003050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562245,태웅로직스,,124560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860010,오션스바이오,,332190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245472,티씨케이,,064760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403793,바이브컴퍼니,,301300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113718,올릭스,,226950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295370,제이앤케이인더스트리,,039230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323868,웹케시,,053580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525864,피앤씨테크,,237750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603348,케이아이엔엑스,,093320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369107,우리바이오,,082850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643656,위메이드맥스,,101730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667592,키움제7호기업인수목적,,433530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142260,에스엠씨지,,460870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118643,로보쓰리에이아이,,238500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258102,지엔코,,065060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111689,아진전자부품,,009320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797364,KC코트렐,,119650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130408,서산,,079650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142400,이루다,,164060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364795,레드로버,,060300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129235,삼화왕관,,004450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112059,상상인증권,,001290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641600,에이럭스,,475580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471068,덕산하이메탈,,077360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061558,덕산네오룩스,,213420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064069,토박스코리아,,215480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492651,큐로셀,,372320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134510,SJG세종,,033530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585608,커넥트웨이브,,119860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210066,리파인,,377450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803927,에이유브랜즈,,481070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255105,케이바이오,,038530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572489,한화플러스제2호기업인수목적,,386580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766106,엣지파운드리,,105550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204056,하이브,,352820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559637,블루엠텍,,439580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113562,롯데손해보험,,000400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226316,호전실업,,111110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577380,신진에스엠,,138070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814233,미래에셋비전스팩4호,,477380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594764,신한제9호기업인수목적,,405640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072518,디피코,,163430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217014,트윔,,290090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263140,휴스토리,,046400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381984,SKAI,,357880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160375,진양폴리우레탄,,010640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164788,현대모비스,,012330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216434,체리부로,,066360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119672,두올,,016740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330044,캠시스,,050110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583652,모니터랩,,434480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512575,코어라인소프트,,384470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190756,와이엔텍,,067900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130885,바이오인프라생명과학,,266470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376715,디앤디파마텍,,347850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074862,메가스터디교육,,215200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124504,포스코인터내셔널,,047050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128032,삼일제약,,000520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145163,파미셀,,005690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441243,형지엘리트,,093240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281541,에피바이오텍,,446440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164742,현대자동차,,005380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467336,창대정밀,,368030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814589,디비금융스팩12호,,477760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842619,리가켐바이오,,141080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264255,바텍,,043150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269922,인바디,,041830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225706,JW생명과학,,234080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557508,GKL,,114090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336735,펨토바이오메드,,327610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540453,에이직랜드,,445090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257149,지더블유바이텍,,036180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373021,테라사이언스,,073640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866528,교보17호스팩,,489210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853214,신한제14호스팩,,487360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173795,신흥,,004080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129013,CJ씨푸드,,011150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135795,신도리코,,029530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161125,한온시스템,,018880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596260,투비소프트,,079970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138792,아시아나항공,,020560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651901,에어부산,,298690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136004,신라에스지,,025870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490090,이지케어텍,,099750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854408,신한제15호스팩,,487830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620713,교보12호기업인수목적,,421800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207901,사이냅소프트,,466410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847550,하나34호스팩,,484130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121039,명문제약,,017180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458562,에이티세미콘,,089530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159731,글로본,,019660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616808,키움제6호기업인수목적,,413600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016886,테크엔,,308700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159193,한국전력공사,,015760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105271,케이씨씨,,002380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259311,푸드나무,,290720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031229,한국비티비,,219750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384787,시프트업,,462870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124090,한국특강,,007280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123523,창해에탄올,,004650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124197,세아제강지주,,003030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264945,나이스정보통신,,036800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276834,KX하이텍,,052900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307897,신한카드,,032710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367844,자이에스앤디,,317400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194689,HD현대마린솔루션,,443060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831428,옵투스제약,,131030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205851,HD현대일렉트릭,,267260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970453,파마리서치,,214450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236897,제일약품,,271980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010642,지씨셀,,144510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217829,엔에프씨,,265740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108065,에코바이브,,015540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317210,성호전자,,043260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971090,어스앤에어로스페이스,,263540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153278,서연탑메탈,,019770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493325,에이엘티,,172670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357765,큐라티스,,348080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111704,한화오션,,042660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
